task,checkpoint,checkpoint_sha256,source_id,init_id,initialization_seed,state,seed,adapt_T,lr,updates,role,engine,id,infer_T,calibration,ce,accuracy,actual_engine,targets,cal_T,cal_seed,batch,split,identity_path,gpu,legacy_id
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_e4_raw,4,raw,1.401789091871516,0.6655,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c2_e2_bn9640,2,bn_cross,1.5781554041861556,0.6315,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c2_e4_bn9640,4,bn_cross,1.445712355540879,0.6439,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c4_e2_bn9640,2,bn_cross,1.525176611581305,0.6337,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c4_e4_bn9640,4,bn_cross,1.3198437925902893,0.6702,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c2_e2_bn9740,2,bn_cross,1.579265180596942,0.6277,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c2_e4_bn9740,4,bn_cross,1.4466539325213292,0.6478,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c4_e2_bn9740,2,bn_cross,1.5221367673433852,0.6333,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c4_e4_bn9740,4,bn_cross,1.31717109865105,0.6688,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c2_e2_bn9840,2,bn_cross,1.5820040212600026,0.6299,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c2_e4_bn9840,4,bn_cross,1.4457703809999163,0.6458,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c4_e2_bn9840,2,bn_cross,1.5260020405985066,0.6326,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9721_T4_lr2e-05/step2048.pt,45865ca3df9f678904d60cd7876b18186239dc5d8d2a691bc562219095b36686,B_s9721_a4_K2048,B,12550.0,adapted,9721.0,4.0,2e-05,2048,primary,graph,B_s9721_a4_K2048_c4_e4_bn9840,4,bn_cross,1.3212317296596594,0.6658,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step512.pt,59b5b4771ff10aa7013525471027463bdb47f22b8f5b595e793c5e6bb5af3e4d,B_s9722_a2_K512,B,12550.0,adapted,9722.0,2.0,2e-05,512,primary,graph,B_s9722_a2_K512_e2_raw,2,raw,1.5198176911550807,0.6316,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step512.pt,59b5b4771ff10aa7013525471027463bdb47f22b8f5b595e793c5e6bb5af3e4d,B_s9722_a2_K512,B,12550.0,adapted,9722.0,2.0,2e-05,512,primary,graph,B_s9722_a2_K512_e4_raw,4,raw,1.4443775977532496,0.6415,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step512.pt,59b5b4771ff10aa7013525471027463bdb47f22b8f5b595e793c5e6bb5af3e4d,B_s9722_a2_K512,B,12550.0,adapted,9722.0,2.0,2e-05,512,primary,graph,B_s9722_a2_K512_c2_e2_bn9640,2,bn_cross,1.4341820125382276,0.6385,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step512.pt,59b5b4771ff10aa7013525471027463bdb47f22b8f5b595e793c5e6bb5af3e4d,B_s9722_a2_K512,B,12550.0,adapted,9722.0,2.0,2e-05,512,primary,graph,B_s9722_a2_K512_c4_e4_bn9640,4,bn_cross,1.3112039351725602,0.6529,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step1024.pt,32809b9b478e70fdaf3baf6621dca32587f6d7d70b2927d8a7cceddc66dbd65f,B_s9722_a2_K1024,B,12550.0,adapted,9722.0,2.0,2e-05,1024,primary,graph,B_s9722_a2_K1024_e2_raw,2,raw,1.5223177659586304,0.6333,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step1024.pt,32809b9b478e70fdaf3baf6621dca32587f6d7d70b2927d8a7cceddc66dbd65f,B_s9722_a2_K1024,B,12550.0,adapted,9722.0,2.0,2e-05,1024,primary,graph,B_s9722_a2_K1024_e4_raw,4,raw,1.4443521097023855,0.6403,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step1024.pt,32809b9b478e70fdaf3baf6621dca32587f6d7d70b2927d8a7cceddc66dbd65f,B_s9722_a2_K1024,B,12550.0,adapted,9722.0,2.0,2e-05,1024,primary,graph,B_s9722_a2_K1024_c2_e2_bn9640,2,bn_cross,1.418961357223324,0.6445,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step1024.pt,32809b9b478e70fdaf3baf6621dca32587f6d7d70b2927d8a7cceddc66dbd65f,B_s9722_a2_K1024,B,12550.0,adapted,9722.0,2.0,2e-05,1024,primary,graph,B_s9722_a2_K1024_c4_e4_bn9640,4,bn_cross,1.3101740081010735,0.6579,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_e2_raw,2,raw,1.5014170421778457,0.6387,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_e4_raw,4,raw,1.4381808155379026,0.6457,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c2_e2_bn9640,2,bn_cross,1.4095048152290983,0.6484,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c2_e4_bn9640,4,bn_cross,1.3387744206916599,0.6556,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c4_e2_bn9640,2,bn_cross,1.4420290322175482,0.6351,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c4_e4_bn9640,4,bn_cross,1.3196590876445349,0.657,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c2_e2_bn9740,2,bn_cross,1.410171776603372,0.6461,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c2_e4_bn9740,4,bn_cross,1.3471635664390285,0.6499,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c4_e2_bn9740,2,bn_cross,1.4372162435464562,0.6389,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c4_e4_bn9740,4,bn_cross,1.3148447298896033,0.6572,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c2_e2_bn9840,2,bn_cross,1.4084276241525484,0.6497,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c2_e4_bn9840,4,bn_cross,1.3434958818157146,0.6531,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c4_e2_bn9840,2,bn_cross,1.4432861102869734,0.6344,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T2_lr2e-05/step2048.pt,f8f6199cf02c1128a5976931025571085b7b318a0b047ae375faa095ffdb8733,B_s9722_a2_K2048,B,12550.0,adapted,9722.0,2.0,2e-05,2048,primary,graph,B_s9722_a2_K2048_c4_e4_bn9840,4,bn_cross,1.3195748521563073,0.6562,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step512.pt,d8a908a2e8bfa538d3abc9e8d85a95af7dd8ea67aaf619a1c6606542f13da110,B_s9722_a4_K512,B,12550.0,adapted,9722.0,4.0,2e-05,512,primary,graph,B_s9722_a4_K512_e2_raw,2,raw,1.6436742697633804,0.6166,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step512.pt,d8a908a2e8bfa538d3abc9e8d85a95af7dd8ea67aaf619a1c6606542f13da110,B_s9722_a4_K512,B,12550.0,adapted,9722.0,4.0,2e-05,512,primary,graph,B_s9722_a4_K512_e4_raw,4,raw,1.4305124874614412,0.6606,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step512.pt,d8a908a2e8bfa538d3abc9e8d85a95af7dd8ea67aaf619a1c6606542f13da110,B_s9722_a4_K512,B,12550.0,adapted,9722.0,4.0,2e-05,512,primary,graph,B_s9722_a4_K512_c2_e2_bn9640,2,bn_cross,1.5866700869825203,0.6285,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step512.pt,d8a908a2e8bfa538d3abc9e8d85a95af7dd8ea67aaf619a1c6606542f13da110,B_s9722_a4_K512,B,12550.0,adapted,9722.0,4.0,2e-05,512,primary,graph,B_s9722_a4_K512_c4_e4_bn9640,4,bn_cross,1.331562484329805,0.6617,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step1024.pt,ac940d34d983c4e1835164c3dd9ca841acd35dbb8cddc8d5248db44b6bc7b805,B_s9722_a4_K1024,B,12550.0,adapted,9722.0,4.0,2e-05,1024,primary,graph,B_s9722_a4_K1024_e2_raw,2,raw,1.6671367207173724,0.6147,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step1024.pt,ac940d34d983c4e1835164c3dd9ca841acd35dbb8cddc8d5248db44b6bc7b805,B_s9722_a4_K1024,B,12550.0,adapted,9722.0,4.0,2e-05,1024,primary,graph,B_s9722_a4_K1024_e4_raw,4,raw,1.441214747261803,0.656,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step1024.pt,ac940d34d983c4e1835164c3dd9ca841acd35dbb8cddc8d5248db44b6bc7b805,B_s9722_a4_K1024,B,12550.0,adapted,9722.0,4.0,2e-05,1024,primary,graph,B_s9722_a4_K1024_c2_e2_bn9640,2,bn_cross,1.5836171374773607,0.6332,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step1024.pt,ac940d34d983c4e1835164c3dd9ca841acd35dbb8cddc8d5248db44b6bc7b805,B_s9722_a4_K1024,B,12550.0,adapted,9722.0,4.0,2e-05,1024,primary,graph,B_s9722_a4_K1024_c4_e4_bn9640,4,bn_cross,1.326970990133204,0.6651,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_e2_raw,2,raw,1.6337285806881263,0.6219,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_e4_raw,4,raw,1.4261630250821822,0.6572,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c2_e2_bn9640,2,bn_cross,1.5696228942125103,0.6311,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c2_e4_bn9640,4,bn_cross,1.4344413032838144,0.6485,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c4_e2_bn9640,2,bn_cross,1.528026577140158,0.6338,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c4_e4_bn9640,4,bn_cross,1.3217430229879916,0.6679,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c2_e2_bn9740,2,bn_cross,1.5619055624038913,0.6341,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c2_e4_bn9740,4,bn_cross,1.435547849139129,0.6489,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c4_e2_bn9740,2,bn_cross,1.5205466687589417,0.633,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c4_e4_bn9740,4,bn_cross,1.3190461602698895,0.666,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c2_e2_bn9840,2,bn_cross,1.5704389090479818,0.6324,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c2_e4_bn9840,4,bn_cross,1.4340667940982617,0.6501,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c4_e2_bn9840,2,bn_cross,1.5345069262092468,0.6308,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9722_T4_lr2e-05/step2048.pt,22fca606bd2e195f0c2c585f68f1fe40a4de250b7e16494ae2aabf99f91e4bc5,B_s9722_a4_K2048,B,12550.0,adapted,9722.0,4.0,2e-05,2048,primary,graph,B_s9722_a4_K2048_c4_e4_bn9840,4,bn_cross,1.323349649809755,0.6649,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step512.pt,e9e8d6c99c646520ce8eadcdeba25d30cad0f1d777091c5c0f5d1547e8e466a5,B_s9723_a2_K512,B,12550.0,adapted,9723.0,2.0,2e-05,512,primary,graph,B_s9723_a2_K512_e2_raw,2,raw,1.5527414861291646,0.6255,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step512.pt,e9e8d6c99c646520ce8eadcdeba25d30cad0f1d777091c5c0f5d1547e8e466a5,B_s9723_a2_K512,B,12550.0,adapted,9723.0,2.0,2e-05,512,primary,graph,B_s9723_a2_K512_e4_raw,4,raw,1.4910758131240494,0.6321,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step512.pt,e9e8d6c99c646520ce8eadcdeba25d30cad0f1d777091c5c0f5d1547e8e466a5,B_s9723_a2_K512,B,12550.0,adapted,9723.0,2.0,2e-05,512,primary,graph,B_s9723_a2_K512_c2_e2_bn9640,2,bn_cross,1.4247504980158527,0.6433,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step512.pt,e9e8d6c99c646520ce8eadcdeba25d30cad0f1d777091c5c0f5d1547e8e466a5,B_s9723_a2_K512,B,12550.0,adapted,9723.0,2.0,2e-05,512,primary,graph,B_s9723_a2_K512_c4_e4_bn9640,4,bn_cross,1.3056211301650211,0.6592,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step1024.pt,6cebeddd049c53d389d5be1f6a1b3feb80cf750a572ad2ff1b41b9687075c219,B_s9723_a2_K1024,B,12550.0,adapted,9723.0,2.0,2e-05,1024,primary,graph,B_s9723_a2_K1024_e2_raw,2,raw,1.4939068099759518,0.6359,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step1024.pt,6cebeddd049c53d389d5be1f6a1b3feb80cf750a572ad2ff1b41b9687075c219,B_s9723_a2_K1024,B,12550.0,adapted,9723.0,2.0,2e-05,1024,primary,graph,B_s9723_a2_K1024_e4_raw,4,raw,1.425416678312188,0.6451,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step1024.pt,6cebeddd049c53d389d5be1f6a1b3feb80cf750a572ad2ff1b41b9687075c219,B_s9723_a2_K1024,B,12550.0,adapted,9723.0,2.0,2e-05,1024,primary,graph,B_s9723_a2_K1024_c2_e2_bn9640,2,bn_cross,1.415953598129889,0.645,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step1024.pt,6cebeddd049c53d389d5be1f6a1b3feb80cf750a572ad2ff1b41b9687075c219,B_s9723_a2_K1024,B,12550.0,adapted,9723.0,2.0,2e-05,1024,primary,graph,B_s9723_a2_K1024_c4_e4_bn9640,4,bn_cross,1.3082335192311614,0.6607,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_e2_raw,2,raw,1.5236723329934174,0.6375,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_e4_raw,4,raw,1.461433906447969,0.6396,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c2_e2_bn9640,2,bn_cross,1.4061471660303884,0.646,graph,10000,2.0,9640.0,,,,,
