architecture,checkpoint,tag,T,batch,route,session,gpu,gpu_id,torch,cuda,copy_scope,warmup_capture_seconds,engine,round,repeat,wall_ms,cuda_ms,peak_allocated_gib,reserved_gib
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,2,4,75.79382881522179,75.77497863769531,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,2,5,75.77172666788101,75.74937438964844,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,2,6,75.78016817569733,75.75961303710938,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,2,7,75.8327804505825,75.8116455078125,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,2,8,75.84089040756226,75.82198333740234,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,formal_T2_seed8623_step4096,2,64,full,8623,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.5202188417315483,graph_with_copy,2,9,75.83961635828018,75.82105255126953,2.3332138061523438,8.099609375
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,0,0,5.2872151136398315,5.257215976715088,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,0,1,5.270704627037048,5.256383895874023,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,0,2,5.269307643175125,5.256095886230469,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,0,3,5.272161215543747,5.257215976715088,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,0,4,5.270984023809433,5.257184028625488,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,0,5,5.268663167953491,5.255296230316162,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,0,6,5.270622670650482,5.258304119110107,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,0,7,5.26852160692215,5.254079818725586,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,0,8,5.2815936505794525,5.265408039093018,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,0,9,5.2671879529953,5.254432201385498,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,eager,0,0,18.626108765602112,18.599903106689453,0.4777536392211914,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,eager,0,1,19.29689198732376,19.27782440185547,0.4777536392211914,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,eager,0,2,19.082926213741302,19.06380844116211,0.4777536392211914,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,eager,0,3,18.9000703394413,18.88153648376465,0.4777536392211914,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,eager,0,4,18.823038786649704,18.80575942993164,0.4777536392211914,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,eager,0,5,19.270502030849457,19.2521915435791,0.4777536392211914,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,eager,0,6,19.52042058110237,19.501760482788086,0.4777536392211914,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,eager,0,7,18.894948065280914,18.876415252685547,0.4777536392211914,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,eager,0,8,19.739117473363876,19.721216201782227,0.4777536392211914,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,eager,0,9,19.518885761499405,19.501056671142578,0.4777536392211914,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,0,0,4.918280988931656,4.899839878082275,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,0,1,4.906106740236282,4.892672061920166,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,0,2,4.9118176102638245,4.896768093109131,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,0,3,4.915714263916016,4.902912139892578,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,0,4,7.078628987073898,4.904128074645996,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,0,5,4.936002194881439,4.919295787811279,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,0,6,4.91003692150116,4.8976640701293945,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,0,7,4.901211708784103,4.888607978820801,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,0,8,4.909303039312363,4.897632122039795,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,0,9,4.904322326183319,4.893439769744873,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,1,0,4.914321005344391,4.901120185852051,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,1,1,4.9097612500190735,4.897791862487793,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,1,2,4.917025566101074,4.90393590927124,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,1,3,4.911221563816071,4.898816108703613,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,1,4,4.914786666631699,4.9028801918029785,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,1,5,4.909481853246689,4.897791862487793,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,1,6,4.9103014171123505,4.898784160614014,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,1,7,4.910074174404144,4.898816108703613,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,1,8,4.912149161100388,4.900864124298096,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph_with_copy,1,9,4.913900047540665,4.902912139892578,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,1,0,4.903633147478104,4.891392230987549,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,1,1,4.8991963267326355,4.8864641189575195,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,1,2,4.9051642417907715,4.892672061920166,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,1,3,4.90429624915123,4.890624046325684,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,1,4,4.907630383968353,4.894720077514648,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,1,5,4.905857145786285,4.892672061920166,0.4665842056274414,0.63671875
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,1,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.7053943276405334,graph,1,6,4.90952655673027,4.896512031555176,0.4665842056274414,0.63671875
